"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","significant"
"CNPPD1",1.48258223675825e-06,-1.11061272644259,0.15,0.258,0.0293284418075518,"CNPPD1","Neuron"
"PXK",1.5242426127667e-06,-1.39182898240945,0.077,0.172,0.0301525673657508,"PXK","Neuron"
"RAB3B",1.53151928506405e-06,-0.796044320168079,0.04,0.123,0.0302965144971371,"RAB3B","Neuron"
"ZNF292",1.53204055487064e-06,-0.49279671073171,0.477,0.581,0.030306826256451,"ZNF292","Not Significant"
"ZNF43",1.53672550443046e-06,0.811715711925283,0.206,0.106,0.0303995039286434,"ZNF43","Progenitor"
"MRPL10",1.54802671532144e-06,0.593777896411729,0.397,0.262,0.0306230644824888,"MRPL10","Progenitor"
"KXD1",1.57021305632064e-06,0.599712958756866,0.435,0.295,0.0310619546801349,"KXD1","Progenitor"
"ZNF25",1.58286590801259e-06,-1.73630000962,0.063,0.151,0.031312253392305,"ZNF25","Neuron"
"CENPT",1.58556410043323e-06,-1.10877373289426,0.14,0.244,0.0313656290347702,"CENPT","Neuron"
"KCNJ6",1.58730920833571e-06,-1.6112421443188,0.042,0.125,0.0314001507592969,"KCNJ6","Neuron"
"MRPS6",1.60980708501751e-06,-0.417809773475507,0.596,0.689,0.0318452037558163,"MRPS6","Not Significant"
"JAZF1",1.61591033507355e-06,-1.96034739365882,0.047,0.129,0.031965938248425,"JAZF1","Neuron"
"C19orf53",1.67121642285804e-06,0.389830518424405,0.706,0.573,0.0330600032769777,"C19orf53","Not Significant"
"SEMA6B",1.6953402203409e-06,-1.87539868202257,0.028,0.104,0.0335372202387838,"SEMA6B","Neuron"
"SMKR1",1.69729632613699e-06,-2.14061065720591,0.028,0.103,0.033575915923642,"SMKR1","Neuron"
"NCOR1",1.73106897947876e-06,-0.387202644933661,0.685,0.751,0.0342440065520487,"NCOR1","Not Significant"
"CASC4",1.73817827023239e-06,-1.03882808310424,0.178,0.287,0.0343846425417371,"CASC4","Neuron"
"STIM2",1.73979476890213e-06,-1.52428876264574,0.068,0.16,0.034416620118422,"STIM2","Neuron"
"MAP1LC3B",1.74336484431145e-06,-0.376499429381112,0.612,0.702,0.0344872433501691,"MAP1LC3B","Not Significant"
"BCAR1",1.74714049293752e-06,-0.983851595831321,0.103,0.211,0.0345619332312899,"BCAR1","Neuron"
"GFM1",1.77693942121639e-06,-1.25826569364339,0.091,0.188,0.0351514156305026,"GFM1","Neuron"
"PSME2",1.78334339557953e-06,0.713174116788771,0.28,0.165,0.0352780990513543,"PSME2","Progenitor"
"GGA1",1.84483871509846e-06,-0.927258266612418,0.25,0.355,0.0364945994620778,"GGA1","Neuron"
"CMC1",1.86838643596165e-06,0.850609708446191,0.224,0.124,0.0369604204761934,"CMC1","Progenitor"
"ACAT2",1.87601564159035e-06,-0.506591761705944,0.64,0.701,0.0371113414219403,"ACAT2","Neuron"
"MAP2K5",1.90609859893959e-06,1.00162256910959,0.178,0.088,0.0377064424842229,"MAP2K5","Progenitor"
"CALU",1.91011025210629e-06,0.49257513198316,0.479,0.356,0.0377858010071666,"CALU","Not Significant"
"C14orf37",1.91449195621227e-06,-1.1210235809683,0.231,0.334,0.0378724798777912,"C14orf37","Neuron"
"FAM127B",1.91565452501436e-06,-0.706156585332284,0.313,0.426,0.0378954778138341,"FAM127B","Neuron"
"RNF114",1.92035852579812e-06,0.486538017101684,0.425,0.286,0.0379885323573384,"RNF114","Not Significant"
"CRELD2",1.92211191658289e-06,-1.21417781565824,0.168,0.272,0.0380232179338426,"CRELD2","Neuron"
"FAM200B",1.92353801182174e-06,-0.621986524349088,0.367,0.475,0.0380514289498576,"FAM200B","Neuron"
"PHYHIPL",1.9236308142121e-06,0.902561973172572,0.283,0.178,0.0380532647667438,"PHYHIPL","Progenitor"
"DUOX1",1.94703432961256e-06,-0.77195715558518,0.234,0.355,0.0385162331083958,"DUOX1","Neuron"
"SLC9B2",1.96041328567625e-06,-1.84731423388793,0.049,0.132,0.0387808956172476,"SLC9B2","Neuron"
"UBQLN2",2.0104403189835e-06,-0.821677524466473,0.248,0.361,0.0397705303901316,"UBQLN2","Neuron"
"U2AF1L4",2.01490672231472e-06,-1.8262198793118,0.033,0.11,0.0398588847808298,"U2AF1L4","Neuron"
"CCPG1",2.02915118672719e-06,-1.23677747401211,0.121,0.223,0.0401406687758373,"CCPG1","Neuron"
"ELAVL2",2.03147607331145e-06,0.954341734411422,0.278,0.173,0.0401866596822472,"ELAVL2","Progenitor"
"R3HDM4",2.03240068002305e-06,-1.26451144965237,0.098,0.196,0.040204950252216,"R3HDM4","Neuron"
"MBOAT2",2.05203346548984e-06,-1.16404925193082,0.152,0.255,0.0405933260143199,"MBOAT2","Neuron"
"NAA50",2.07320122016205e-06,0.701566117004557,0.299,0.179,0.0410120665372457,"NAA50","Progenitor"
"COMTD1",2.07466051519507e-06,-2.19202000965495,0.04,0.118,0.0410409343115889,"COMTD1","Neuron"
"C1orf198",2.07466071709424e-06,0.902011704687623,0.152,0.069,0.0410409383055582,"C1orf198","Progenitor"
"LINC00493",2.07582119184264e-06,0.450935730196005,0.629,0.512,0.0410638948170311,"LINC00493","Not Significant"
"ARID1B",2.10671172391256e-06,-1.19937567125901,0.1,0.201,0.0416749713224382,"ARID1B","Neuron"
"ZNF337",2.11009611025256e-06,-1.92062824902384,0.035,0.113,0.0417419212530162,"ZNF337","Neuron"
"LMAN1",2.1193889221159e-06,0.550411722938776,0.327,0.201,0.0419257516572967,"LMAN1","Progenitor"
"CHMP7",2.14842742767338e-06,-0.906385399499851,0.173,0.287,0.0425001913742348,"CHMP7","Neuron"
"SCARB2",2.15809717980499e-06,-0.784311417288576,0.227,0.349,0.0426914784109023,"SCARB2","Neuron"
"INO80E",2.16415139926496e-06,-0.848469177520879,0.196,0.306,0.0428112429802595,"INO80E","Neuron"
"CHD1",2.17184035204723e-06,0.432268093200199,0.463,0.317,0.0429633458441984,"CHD1","Not Significant"
"EPHA4",2.17455216099033e-06,1.19993887211774,0.189,0.1,0.0430169908487106,"EPHA4","Progenitor"
"GRIK5",2.19240522720453e-06,-1.71507040156877,0.049,0.132,0.04337016020456,"GRIK5","Neuron"
"C6orf89",2.23066810663433e-06,-1.20089221214548,0.1,0.201,0.0441270764854403,"C6orf89","Neuron"
"GSS",2.2792627437096e-06,-1.04644221795559,0.147,0.252,0.0450883755960632,"GSS","Neuron"
"MGEA5",2.28600971785507e-06,-0.51025343277415,0.404,0.52,0.045221844238609,"MGEA5","Neuron"
"STK16",2.31582724151413e-06,-1.03288539287781,0.15,0.256,0.0458116944916325,"STK16","Neuron"
"TAOK1",2.34391441807373e-06,-0.654929546746521,0.306,0.43,0.0463673150183345,"TAOK1","Neuron"
"GSPT1",2.36072380356145e-06,-0.484110523417039,0.472,0.568,0.0466998382820526,"GSPT1","Not Significant"
"MEGF9",2.36952678406878e-06,-1.16408609458377,0.091,0.189,0.0468739788424485,"MEGF9","Neuron"
"WWC2",2.38277082051002e-06,1.19751589350631,0.11,0.043,0.0471359723713293,"WWC2","Progenitor"
"RP11-1114A5.4",2.38940243936487e-06,-1.85505781348079,0.037,0.116,0.0472671590555159,"RP11-1114A5.4","Neuron"
"AZIN1",2.41509535383935e-06,-0.74581592927065,0.287,0.399,0.04777541628965,"AZIN1","Neuron"
"TMEM185A",2.4306156099218e-06,-1.67191863453743,0.082,0.172,0.048082437995473,"TMEM185A","Neuron"
"PITPNA-AS1",2.43765763928521e-06,0.828909332826588,0.187,0.095,0.04822174342034,"PITPNA-AS1","Progenitor"
"COPS8",2.47368085595059e-06,-0.473128018328015,0.498,0.616,0.0489343546924146,"COPS8","Not Significant"
"CAPRIN1",2.47853561360034e-06,-0.521016151496316,0.463,0.562,0.0490303915082419,"CAPRIN1","Neuron"
"LRWD1",2.48223044198621e-06,-1.12297595051666,0.112,0.213,0.0491034826033712,"LRWD1","Neuron"
"EIF2B3",2.48661917673961e-06,-1.17321051577374,0.143,0.245,0.049190300554263,"EIF2B3","Neuron"
"MORN4",2.4994863753306e-06,-1.51384942949491,0.063,0.151,0.04944483947679,"MORN4","Neuron"
"AP1AR",2.52296344951579e-06,-1.28256526990252,0.084,0.179,0.0499092629583213,"AP1AR","Neuron"
"CYB5A",2.5265536786577e-06,0.562993905773446,0.491,0.355,0.0499802848712067,"CYB5A","Progenitor"
"XPNPEP1",2.52797582043815e-06,-0.930900736948984,0.182,0.291,0.0500084176799075,"XPNPEP1","Not Significant"
"RP11-111M22.3",2.56155724848745e-06,1.00226278699429,0.107,0.041,0.0506727254895787,"RP11-111M22.3","Not Significant"
"HADH",2.56401733312417e-06,0.619301283431959,0.322,0.199,0.0507213908838624,"HADH","Not Significant"
"PI4KA",2.56745322643874e-06,-1.16675328456946,0.058,0.147,0.0507893597254111,"PI4KA","Not Significant"
"GTF2H3",2.58973473669045e-06,0.657795027114867,0.199,0.103,0.0512301325612105,"GTF2H3","Not Significant"
"SRRM1",2.59140147534419e-06,0.294346330443313,0.799,0.743,0.0512631039852587,"SRRM1","Not Significant"
"ZFAND2B",2.60032772141354e-06,-1.25017140080659,0.114,0.212,0.0514396829850026,"ZFAND2B","Not Significant"
"TKT",2.6034234764849e-06,0.405727613042016,0.834,0.766,0.0515009232118243,"TKT","Not Significant"
"KAT7",2.62781511038809e-06,1.03923822339517,0.22,0.123,0.0519834385136972,"KAT7","Not Significant"
"UG0898H09",2.64059674224812e-06,1.19181311050744,0.131,0.057,0.0522362847551523,"UG0898H09","Not Significant"
"ACSL3",2.66272073660612e-06,-0.71918458727512,0.311,0.427,0.0526739416115422,"ACSL3","Not Significant"
"TBC1D25",2.67002901165252e-06,-1.57671092425711,0.037,0.116,0.0528185139085102,"TBC1D25","Not Significant"
"TMED2",2.69541720054875e-06,0.360636550404561,0.729,0.615,0.0533207430612554,"TMED2","Not Significant"
"COPS5",2.75290869993188e-06,-0.635311407967016,0.322,0.439,0.0544580399020524,"COPS5","Not Significant"
"STRA13",2.78273678712849e-06,-0.6036222403856,0.444,0.545,0.0550480991229759,"STRA13","Not Significant"
"AK3",2.78853260768989e-06,0.824973775730525,0.283,0.177,0.0551627520453215,"AK3","Not Significant"
"BORCS6",2.80738549692484e-06,-1.7338407434583,0.037,0.115,0.0555356999001672,"BORCS6","Not Significant"
"RANBP17",2.83885492845123e-06,1.25870204788167,0.136,0.061,0.0561582281946221,"RANBP17","Not Significant"
"ARHGAP44",2.86402875587777e-06,-1.6787508110373,0.061,0.146,0.056656216848774,"ARHGAP44","Not Significant"
"RP11-1391J7.1",2.86642862511747e-06,-1.31455110269081,0.075,0.167,0.0567036910620737,"RP11-1391J7.1","Not Significant"
"UCHL3",2.87018404146044e-06,-0.961909676911601,0.159,0.268,0.0567779807081704,"UCHL3","Not Significant"
"PABPC4",2.8819726832352e-06,0.669282606298977,0.36,0.237,0.0570111836197588,"PABPC4","Not Significant"
"TERF2",2.89715177506363e-06,-1.54182934319864,0.068,0.155,0.0573114564143087,"TERF2","Not Significant"
"CCDC53",2.90353007179585e-06,-0.819268522668693,0.245,0.351,0.0574376318802655,"CCDC53","Not Significant"
"CLPTM1",2.94684493434258e-06,-0.987130283489417,0.203,0.309,0.0582944864911649,"CLPTM1","Not Significant"
"UNC50",2.94995710271586e-06,0.69720400976226,0.313,0.2,0.0583560514059252,"UNC50","Not Significant"
"APBB2",2.9970725185602e-06,1.34234528826879,0.121,0.052,0.0592880885621579,"APBB2","Not Significant"
"LETMD1",2.9977489725036e-06,-0.931480137742772,0.196,0.304,0.0593014701740663,"LETMD1","Not Significant"
"VPS72",3.00432829397613e-06,-0.523862835015733,0.418,0.522,0.0594316223114358,"VPS72","Not Significant"
"RAB21",3.05981265962953e-06,0.769821879533364,0.276,0.165,0.0605292140327913,"RAB21","Not Significant"
"KLHL23",3.0890661573387e-06,-0.526453067920665,0.414,0.547,0.0611079067244743,"KLHL23","Not Significant"
"DGCR5",3.11878179701017e-06,-1.54860006414366,0.061,0.147,0.0616957415084551,"DGCR5","Not Significant"
"SLC25A1",3.14095710325577e-06,0.591848575586932,0.39,0.263,0.0621344134166057,"SLC25A1","Not Significant"
"BTRC",3.16519217228821e-06,-1.65623362844284,0.033,0.109,0.0626138315522054,"BTRC","Not Significant"
"SNHG15",3.17830192216984e-06,-0.808192383315919,0.208,0.317,0.0628731686243638,"SNHG15","Not Significant"
"PACS2",3.17869800865484e-06,-1.30144678516835,0.054,0.138,0.06288100400721,"PACS2","Not Significant"
"GSTZ1",3.18863653078497e-06,1.42837077916268,0.11,0.044,0.0630776078519883,"GSTZ1","Not Significant"
"COG2",3.21493417441234e-06,0.951868914638981,0.164,0.079,0.0635978278382249,"COG2","Not Significant"
"SLC12A2",3.22343006667822e-06,1.1633342628805,0.159,0.077,0.0637658935790285,"SLC12A2","Not Significant"
"CENPV",3.241421721245e-06,0.357326312370225,0.825,0.801,0.0641218044896685,"CENPV","Not Significant"
"PKIG",3.24203125166541e-06,-0.746820136545084,0.203,0.32,0.0641338622204451,"PKIG","Not Significant"
"CENPE",3.31564608283042e-06,1.42634577661124,0.11,0.044,0.0655901108105514,"CENPE","Not Significant"
"LINC00599",3.3212042734062e-06,-1.15843257373366,0.037,0.118,0.0657000629365214,"LINC00599","Not Significant"
"TXNL4A",3.38060250989022e-06,-0.413270015673739,0.498,0.598,0.0668750788506484,"TXNL4A","Not Significant"
"DYRK2",3.40229665599147e-06,-0.89145156895991,0.199,0.309,0.0673042324488232,"DYRK2","Not Significant"
"CUL1",3.44367643762967e-06,-0.951966265936016,0.199,0.305,0.0681228072891901,"CUL1","Not Significant"
"SNX1",3.49362115208181e-06,0.841090496627982,0.189,0.098,0.0691108136304823,"SNX1","Not Significant"
"C17orf62",3.54613668205544e-06,-0.760176338449441,0.171,0.286,0.0701496758444207,"C17orf62","Not Significant"
"AXIN2",3.59914543632654e-06,1.37408690079928,0.105,0.041,0.0711982950214116,"AXIN2","Not Significant"
"SAYSD1",3.60807471349552e-06,-1.14366881999378,0.082,0.174,0.0713749339823683,"SAYSD1","Not Significant"
"TWF2",3.61786561344703e-06,-1.24011498978889,0.107,0.204,0.0715686175652091,"TWF2","Not Significant"
"PPP1R12B",3.64915936903054e-06,-1.46103355232223,0.065,0.151,0.0721876706381622,"PPP1R12B","Not Significant"
"TRIO",3.66878939100808e-06,-1.1964271959092,0.063,0.152,0.0725759917329218,"TRIO","Not Significant"
"PWP1",3.67565719981392e-06,-0.61694135096398,0.402,0.494,0.0727118507267189,"PWP1","Not Significant"
"ARL17B",3.68050268151812e-06,-1.09288033065502,0.093,0.192,0.0728077040457914,"ARL17B","Not Significant"
"TRIM69",3.68284539706699e-06,-1.68800816813615,0.049,0.13,0.0728540476447791,"TRIM69","Not Significant"
"NDUFB6",3.68895190323674e-06,-0.433657480882681,0.547,0.643,0.0729748465498292,"NDUFB6","Not Significant"
"RNMT",3.71586996174292e-06,-0.48825197427331,0.507,0.599,0.0735073395831984,"RNMT","Not Significant"
"THUMPD3",3.72368582699173e-06,-1.06399217807873,0.124,0.228,0.0736619530295504,"THUMPD3","Not Significant"
"FDX1",3.73523441905178e-06,0.740688376324784,0.294,0.185,0.0738904072776823,"FDX1","Not Significant"
"TEX264",3.74321131780968e-06,-1.2636018968481,0.098,0.194,0.074048206288911,"TEX264","Not Significant"
"EIF4E3",3.822572647068e-06,-1.67988403398302,0.033,0.107,0.0756181321042991,"EIF4E3","Not Significant"
"SLC30A9",3.83103586456734e-06,-0.863868325189864,0.203,0.311,0.0757855514728711,"SLC30A9","Not Significant"
"CLIC4",3.86802798416516e-06,1.0657322645228,0.178,0.091,0.0765173295827553,"CLIC4","Not Significant"
"EIF2AK2",3.88400033430886e-06,0.616609483948646,0.318,0.2,0.0768332946132978,"EIF2AK2","Not Significant"
"HMGXB4",3.90478053457027e-06,-0.503203282267123,0.458,0.568,0.077244368534869,"HMGXB4","Not Significant"
"ZNF273",3.94420181589507e-06,1.14170636994064,0.145,0.067,0.0780242003220362,"ZNF273","Not Significant"
"YIF1B",4.04734927339768e-06,-0.988168342030532,0.213,0.316,0.0800646633263529,"YIF1B","Not Significant"
"SEPT9",4.05771143270648e-06,0.667548665916156,0.348,0.232,0.0802696475617996,"SEPT9","Not Significant"
"PLXNA1",4.0683467237607e-06,-1.53330286171686,0.07,0.157,0.0804800348894341,"PLXNA1","Not Significant"
"CCS",4.13957694737121e-06,-1.09436662923158,0.136,0.236,0.0818891111728973,"CCS","Not Significant"
"RMND5B",4.14173088039814e-06,-1.14504650207331,0.121,0.22,0.081931720276036,"RMND5B","Not Significant"
"CCDC167",4.17316585317301e-06,0.509253581770285,0.558,0.449,0.0825535669074684,"CCDC167","Not Significant"
"IMP3",4.2178936273783e-06,-0.618203682275628,0.381,0.487,0.0834383717367975,"IMP3","Not Significant"
"STX2",4.22147997342201e-06,-0.829046925344993,0.201,0.314,0.0835093168342342,"STX2","Not Significant"
"PMEPA1",4.27920770964812e-06,1.30012817339515,0.124,0.054,0.084651286912259,"PMEPA1","Not Significant"
"DYNC1LI1",4.28034867113567e-06,-0.49843128297487,0.47,0.582,0.0846738574124058,"DYNC1LI1","Not Significant"
"LASP1",4.28221983565314e-06,-0.771089817219201,0.178,0.289,0.0847108727888904,"LASP1","Not Significant"
"NDUFAF3",4.28516114998889e-06,-0.629889647085894,0.4,0.503,0.0847690578690803,"NDUFAF3","Not Significant"
"SERP1",4.30177977344673e-06,0.41563200135532,0.68,0.568,0.0850978074783232,"SERP1","Not Significant"
"SRP68",4.31435183265129e-06,0.530637908795715,0.353,0.227,0.0853465079535079,"SRP68","Not Significant"
"TMEM18",4.37761271443065e-06,0.5912019646114,0.297,0.181,0.0865979347168671,"TMEM18","Not Significant"
"FBXO9",4.40018421653518e-06,-0.950671679005138,0.136,0.239,0.0870444441714988,"FBXO9","Not Significant"
"AGO4",4.41950567014146e-06,-2.12000769859402,0.03,0.102,0.0874266611667384,"AGO4","Not Significant"
"EEA1",4.45763691326411e-06,0.735966252707295,0.299,0.188,0.0881809734181906,"EEA1","Not Significant"
"ZNF652",4.54276775146314e-06,-0.956532522543004,0.178,0.285,0.0898650316594438,"ZNF652","Not Significant"
"SEC61A2",4.59401629576433e-06,-1.01701629904726,0.185,0.285,0.09087883036281,"SEC61A2","Not Significant"
"FTX",4.59639933152371e-06,-1.52121694306272,0.054,0.136,0.090925971576202,"FTX","Not Significant"
"ZFYVE27",4.6530694334871e-06,-1.53373581812709,0.068,0.153,0.0920470195332418,"ZFYVE27","Not Significant"
"TP53TG1",4.66718876807951e-06,1.33121858546408,0.14,0.066,0.0923263282101489,"TP53TG1","Not Significant"
"AFF4",4.82129690244914e-06,-0.629944790068229,0.364,0.474,0.095374895324249,"AFF4","Not Significant"
"MON1A",4.83563050732191e-06,-1.60927094381709,0.042,0.119,0.095658442695842,"MON1A","Not Significant"
"DDX18",4.85377714535271e-06,0.508450444922314,0.629,0.498,0.0960174194893674,"DDX18","Not Significant"
"UVSSA",4.85417083983254e-06,-1.83995575868197,0.03,0.102,0.0960252075535673,"UVSSA","Not Significant"
"MIS12",4.86561414264535e-06,0.915398835168475,0.185,0.097,0.0962515789698104,"MIS12","Not Significant"
"OSTM1",4.8892009395672e-06,-1.30273692331868,0.093,0.187,0.0967181729865184,"OSTM1","Not Significant"
"AACS",4.89434008320906e-06,-1.01470311082742,0.145,0.246,0.0968198355260416,"AACS","Not Significant"
"CHCHD3",4.92588231963565e-06,0.559609440718271,0.435,0.306,0.0974438040470325,"CHCHD3","Not Significant"
"DEF8",5.02549690819336e-06,-0.945469448848598,0.217,0.317,0.099414379837881,"DEF8","Not Significant"
"C12orf65",5.02859806274425e-06,0.610941177849235,0.425,0.303,0.0994757268772068,"C12orf65","Not Significant"
"RDH13",5.06286471227933e-06,-1.67134538964007,0.049,0.129,0.10015358973831,"RDH13","Not Significant"
"REM2",5.1348287887306e-06,-1.55551043033432,0.033,0.107,0.101577183098669,"REM2","Not Significant"
"RALGPS1",5.13868845340016e-06,-1.17188194512401,0.079,0.172,0.101653534985162,"RALGPS1","Not Significant"
"STMN3",5.17653791502969e-06,-0.504715526089987,0.36,0.482,0.102402273035117,"STMN3","Not Significant"
"DNAJC5",5.18069183438437e-06,-1.60079347786047,0.063,0.146,0.102484445867792,"DNAJC5","Not Significant"
"C11orf95",5.18184464010277e-06,-1.19270369121871,0.068,0.157,0.102507250670513,"C11orf95","Not Significant"
"HS6ST1",5.19220002139063e-06,-1.08396745044586,0.103,0.198,0.102712100823149,"HS6ST1","Not Significant"
"DLG1",5.20675809760589e-06,0.677789987502686,0.196,0.103,0.10300008868684,"DLG1","Not Significant"
"TRIM23",5.28008701501426e-06,-1.90013377629204,0.037,0.112,0.104450681331012,"TRIM23","Not Significant"
"ZFP37",5.35371464037802e-06,-1.60722961040423,0.047,0.125,0.105907183015958,"ZFP37","Not Significant"
"RBM25",5.38900747165894e-06,-0.353720528057949,0.766,0.82,0.106605345804357,"RBM25","Not Significant"
"FUT8",5.41179060897351e-06,0.804588445377619,0.201,0.108,0.107056041826714,"FUT8","Not Significant"
"XPC",5.41358701224087e-06,0.744312040679507,0.264,0.159,0.107091578276149,"XPC","Not Significant"
"VWA9",5.43034597291113e-06,0.834431948334139,0.18,0.092,0.107423104036128,"VWA9","Not Significant"
"BCHE",5.46295617853326e-06,-1.18687514462209,0.29,0.376,0.108068199123745,"BCHE","Not Significant"
"C6orf48",5.61536961535568e-06,0.341001242891132,0.869,0.814,0.111083241730966,"C6orf48","Not Significant"
"PSMG2",5.64115128653483e-06,0.46821988358849,0.5,0.375,0.111593254750232,"PSMG2","Not Significant"
"TMEM25",5.73367742551036e-06,-1.10246316693726,0.15,0.253,0.113423606831446,"TMEM25","Not Significant"
"SELK",5.76984125007641e-06,0.44575933108692,0.759,0.665,0.114138999609012,"SELK","Not Significant"
"TOLLIP",5.77349467801428e-06,-0.960808762785089,0.157,0.259,0.114211271720478,"TOLLIP","Not Significant"
"KDM4B",5.85840877626527e-06,-0.870150832415477,0.136,0.241,0.11589104241208,"KDM4B","Not Significant"
"PI4KB",5.90746442470304e-06,-1.31415256244183,0.093,0.185,0.116861461249476,"PI4KB","Not Significant"
"RSRP1",5.95269019772517e-06,0.687664473264318,0.28,0.171,0.117756117491399,"RSRP1","Not Significant"
"MGRN1",5.96626278095465e-06,-1.15000561528656,0.159,0.256,0.118024610332845,"MGRN1","Not Significant"
"ZMYND11",5.9957209561692e-06,-1.00473908620023,0.187,0.286,0.118607351954939,"ZMYND11","Not Significant"
"UBXN6",6.01535876773107e-06,-1.20179886376891,0.136,0.233,0.118995827143256,"UBXN6","Not Significant"
"SLC25A17",6.01990631869867e-06,-1.19446612783545,0.126,0.224,0.119085786796497,"SLC25A17","Not Significant"
"TUSC1",6.03751856520895e-06,-2.00180871926362,0.033,0.104,0.119434192256963,"TUSC1","Not Significant"
"OLA1",6.0385655475665e-06,-0.31495683172175,0.687,0.71,0.11945490366196,"OLA1","Not Significant"
"TSR3",6.10768939487403e-06,-0.790794516156984,0.248,0.356,0.120822311609398,"TSR3","Not Significant"
"XPO6",6.29035043770959e-06,-1.42801729131727,0.056,0.138,0.124435712358771,"XPO6","Not Significant"
"LRP6",6.29820583181243e-06,0.702704467060266,0.269,0.162,0.124591107764913,"LRP6","Not Significant"
"ATP6V1C1",6.34663498655694e-06,-1.21463751153967,0.103,0.196,0.125549133304069,"ATP6V1C1","Not Significant"
"MTHFR",6.37841162817799e-06,-2.01678764131062,0.033,0.104,0.126177738828617,"MTHFR","Not Significant"
"ZBTB39",6.4037020773796e-06,1.21525572188005,0.112,0.047,0.126678034494723,"ZBTB39","Not Significant"
"ZNF22",6.4456231709371e-06,-0.63325243283077,0.376,0.489,0.127507317567478,"ZNF22","Not Significant"
"CLN8",6.45515819389407e-06,-1.3290222850548,0.079,0.167,0.127695939391612,"CLN8","Not Significant"
"TLE3",6.50785136639421e-06,0.6609926345278,0.255,0.151,0.12873831573001,"TLE3","Not Significant"
"TSTA3",6.56205322010339e-06,-0.972337645556251,0.14,0.242,0.129810536800085,"TSTA3","Not Significant"
"GTDC1",6.60497633282314e-06,-1.34531521223375,0.079,0.168,0.130659641815907,"GTDC1","Not Significant"
"SESN2",6.62702124099882e-06,1.01348764309952,0.213,0.12,0.131095734189439,"SESN2","Not Significant"
"LRRCC1",6.69646995901164e-06,0.71044309554049,0.189,0.099,0.132469568729168,"LRRCC1","Not Significant"
"BTG2",6.70900295532395e-06,0.930085361884556,0.245,0.15,0.132717496462218,"BTG2","Not Significant"
"REL",6.74537801339052e-06,-0.83147530292138,0.164,0.267,0.133437067860891,"REL","Not Significant"
"NUDC",6.90007102565087e-06,-0.353018783887066,0.614,0.726,0.136497205029426,"NUDC","Not Significant"
"TSPAN31",6.91691055744558e-06,0.749193659617184,0.25,0.147,0.136830324647388,"TSPAN31","Not Significant"
"KIZ",7.09550719153411e-06,-1.66399536645566,0.04,0.114,0.140363323262928,"KIZ","Not Significant"
"POMGNT2",7.16568450116947e-06,-1.3754729137683,0.1,0.189,0.141751570802135,"POMGNT2","Not Significant"
"C1orf122",7.25830852921801e-06,-0.433132874066293,0.57,0.65,0.143583859324991,"C1orf122","Not Significant"
"KCNK10",7.26996688956635e-06,0.862996756093922,0.152,0.073,0.143814485009402,"KCNK10","Not Significant"
"TBC1D24",7.38511591849409e-06,-1.3876691348955,0.051,0.131,0.14609236309965,"TBC1D24","Not Significant"
"SGIP1",7.39956169666958e-06,-1.05047400232991,0.079,0.171,0.146378129483518,"SGIP1","Not Significant"
"SLC4A1AP",7.49248521775295e-06,-0.992938569528389,0.143,0.243,0.148216342577589,"SLC4A1AP","Not Significant"
"FXR2",7.6092818797136e-06,-1.11273321431211,0.143,0.239,0.150526814144494,"FXR2","Not Significant"
"POLD3",7.67466418809479e-06,0.850840466055248,0.213,0.12,0.151820206968891,"POLD3","Not Significant"
"GLS",7.76677789948596e-06,-0.906535576506865,0.075,0.168,0.153642400407631,"GLS","Not Significant"
"ANKS3",7.782383131969e-06,-1.31757297947568,0.105,0.196,0.153951103116611,"ANKS3","Not Significant"
"HPRT1",7.8596902665333e-06,-0.955366715707993,0.143,0.243,0.155480392852562,"HPRT1","Not Significant"
"URM1",7.86622237923948e-06,0.596945373027138,0.306,0.192,0.155609611106115,"URM1","Not Significant"
"GOT1",7.8829322878425e-06,-0.888794887667073,0.182,0.29,0.1559401665181,"GOT1","Not Significant"
"HERC2",7.88734169900142e-06,-0.829034181570582,0.28,0.384,0.156027393489646,"HERC2","Not Significant"
"ABCB9",7.89898014833273e-06,-1.97502916065973,0.033,0.103,0.156257625294318,"ABCB9","Not Significant"
"MARK2",7.92400985317415e-06,-1.18043694805307,0.1,0.192,0.156752762915491,"MARK2","Not Significant"
"KIF20B",7.93468583703629e-06,0.757848547119328,0.185,0.098,0.156963955228252,"KIF20B","Not Significant"
"EPN1",7.99075600481877e-06,-0.662702236188443,0.341,0.448,0.158073135287325,"EPN1","Not Significant"
"TMEM147",8.06604109920641e-06,-0.471087735066401,0.46,0.577,0.159562425024501,"TMEM147","Not Significant"
"C11orf87",8.07697563668897e-06,-1.35528790461378,0.035,0.109,0.159778732044981,"C11orf87","Not Significant"
"RNF187",8.07817065236735e-06,-0.625068979506987,0.432,0.501,0.159802371845131,"RNF187","Not Significant"
"RRBP1",8.18941094548325e-06,0.932925116283299,0.164,0.083,0.16200292732355,"RRBP1","Not Significant"
"RP11-398K22.12",8.21204845525225e-06,-1.93032385501572,0.035,0.106,0.1624507425418,"RP11-398K22.12","Not Significant"
"GGH",8.28563242078996e-06,-0.537860596084764,0.39,0.505,0.163906380548067,"GGH","Not Significant"
"ST6GALNAC6",8.30264547716176e-06,-1.46122821873036,0.072,0.157,0.164242932829214,"ST6GALNAC6","Not Significant"
