"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","significant"
"CCDC28B",0.0234563589805476,-0.351143373412206,0.444,0.455,1,"CCDC28B","Not Significant"
"KCNH8",0.0235237316114544,0.471158915280731,0.118,0.08,1,"KCNH8","Not Significant"
"MTX2",0.0236511783510496,-0.492699728076561,0.436,0.427,1,"MTX2","Not Significant"
"CAPZA2",0.0239525506756601,-0.274935357138466,0.689,0.654,1,"CAPZA2","Not Significant"
"MBD1",0.0240277080436758,0.277938997421165,0.174,0.125,1,"MBD1","Not Significant"
"NACAD",0.0242453853912419,-1.0458664142531,0.08,0.109,1,"NACAD","Not Significant"
"TMEM50A",0.0244229199313541,-0.338351015054709,0.581,0.545,1,"TMEM50A","Not Significant"
"RND3",0.0244525036001586,-0.374041593265541,0.549,0.541,1,"RND3","Not Significant"
"CDC42BPB",0.0245830911108249,-0.95822047178943,0.111,0.141,1,"CDC42BPB","Not Significant"
"ARHGAP35",0.0247609892059714,-0.759149754958755,0.173,0.205,1,"ARHGAP35","Not Significant"
"XPO6",0.0247639613131863,-0.976671765726201,0.084,0.113,1,"XPO6","Not Significant"
"COG5",0.0249169075430674,0.311283234674773,0.114,0.076,1,"COG5","Not Significant"
"BOD1L1",0.0249893615601171,-0.530248112094919,0.235,0.266,1,"BOD1L1","Not Significant"
"NRXN2",0.0250244767858096,-0.609668072576022,0.213,0.245,1,"NRXN2","Not Significant"
"TTC33",0.0250330260111276,0.317874346241437,0.145,0.101,1,"TTC33","Not Significant"
"LRRC28",0.0251016069838607,0.273013832221678,0.119,0.08,1,"LRRC28","Not Significant"
"PEX5",0.02550203073726,0.256324202674805,0.148,0.103,1,"PEX5","Not Significant"
"PAIP1",0.025657725428017,-0.255229016101407,0.668,0.622,1,"PAIP1","Not Significant"
"HTATSF1",0.0257043108053575,-0.335031052507241,0.519,0.499,1,"HTATSF1","Not Significant"
"RCCD1",0.0257348338301373,0.264394779712522,0.119,0.08,1,"RCCD1","Not Significant"
"KPNA3",0.025767704007336,-0.336037656287486,0.528,0.513,1,"KPNA3","Not Significant"
"ARF4",0.0258101828789925,0.308601149242536,0.728,0.642,1,"ARF4","Not Significant"
"SLC12A5",0.0259940984982773,-0.990633545786098,0.093,0.123,1,"SLC12A5","Not Significant"
"GLCCI1",0.0262075759586613,0.250299807833819,0.23,0.173,1,"GLCCI1","Not Significant"
"PLXNA1",0.0263381769116144,-1.07523364281112,0.079,0.107,1,"PLXNA1","Not Significant"
"RAB6A",0.0264404122015432,-0.303276573230407,0.504,0.501,1,"RAB6A","Not Significant"
"FKBP7",0.02651387951973,-0.821147568948483,0.11,0.141,1,"FKBP7","Not Significant"
"ZNF677",0.0266126752341084,-0.518506059002597,0.392,0.388,1,"ZNF677","Not Significant"
"CSNK1G3",0.0266456898681852,-0.501120173299088,0.237,0.266,1,"CSNK1G3","Not Significant"
"PDE9A",0.0266601999271228,-0.639373594310509,0.149,0.183,1,"PDE9A","Not Significant"
"THY1",0.0266882780635097,-0.876004268230209,0.155,0.185,1,"THY1","Not Significant"
"CCDC171",0.0268769055673782,0.253490556322104,0.109,0.072,1,"CCDC171","Not Significant"
"PHC3",0.0269116392437803,0.255008625422262,0.102,0.066,1,"PHC3","Not Significant"
"TRIP12",0.0269402801063886,-0.74758057144081,0.154,0.185,1,"TRIP12","Not Significant"
"SETDB1",0.027043532334675,0.375102318319114,0.118,0.08,1,"SETDB1","Not Significant"
"FMN2",0.0270748641659933,-0.851817116514886,0.091,0.121,1,"FMN2","Not Significant"
"AGPAT4",0.0281036705112521,-0.60082735922207,0.225,0.256,1,"AGPAT4","Not Significant"
"ARID1A",0.0293568411477301,-0.388387836196648,0.465,0.459,1,"ARID1A","Not Significant"
"YIPF3",0.0295860949367524,-0.351259142268957,0.55,0.527,1,"YIPF3","Not Significant"
"CLHC1",0.0298109736127469,0.337993284046016,0.11,0.074,1,"CLHC1","Not Significant"
"SPTBN1",0.0300389540467002,-0.701946641681549,0.219,0.243,1,"SPTBN1","Not Significant"
"CAPN1",0.0303661703070108,-0.706748988526801,0.196,0.225,1,"CAPN1","Not Significant"
"KDM4A",0.0307306838382074,-0.663562069455898,0.153,0.185,1,"KDM4A","Not Significant"
"COL6A2",0.0307471425488001,0.252592740690063,0.12,0.082,1,"COL6A2","Not Significant"
"DICER1",0.0307564832915773,-0.820850632281064,0.227,0.249,1,"DICER1","Not Significant"
"RLIM",0.0309134173580701,-0.716751131206267,0.128,0.161,1,"RLIM","Not Significant"
"PTPRG",0.0310701044177991,-0.872042696271974,0.09,0.121,1,"PTPRG","Not Significant"
"SDF2L1",0.0310995882169111,-0.850344703010377,0.237,0.254,1,"SDF2L1","Not Significant"
"CERK",0.031395068980019,-0.777633434170325,0.111,0.141,1,"CERK","Not Significant"
"IFT46",0.0314486317435801,0.262487139826873,0.141,0.099,1,"IFT46","Not Significant"
"MARCH5",0.0317996613780008,-0.423332997609877,0.432,0.427,1,"MARCH5","Not Significant"
"ATAD2B",0.0321102313333794,-0.834358434214344,0.122,0.153,1,"ATAD2B","Not Significant"
"PABPN1",0.0321302089938107,-0.462577306702157,0.384,0.388,1,"PABPN1","Not Significant"
"POLR3A",0.0322188850462093,-0.953877862219723,0.096,0.125,1,"POLR3A","Not Significant"
"GPSM1",0.0324752588600848,-0.807939545149698,0.106,0.135,1,"GPSM1","Not Significant"
"ZC3H7A",0.0325571271737233,-0.823694810080868,0.222,0.243,1,"ZC3H7A","Not Significant"
"ANTXR2",0.0326756803450717,-1.01568216160523,0.085,0.113,1,"ANTXR2","Not Significant"
"DHX9",0.032725508637002,-0.458315262612313,0.447,0.439,1,"DHX9","Not Significant"
"KIAA0930",0.0327397413200227,-0.870902407273772,0.092,0.121,1,"KIAA0930","Not Significant"
"COX18",0.0327962481757444,0.267457045641024,0.112,0.076,1,"COX18","Not Significant"
"AC010287.1",0.0328817360731684,0.335525601107654,0.1,0.066,1,"AC010287.1","Not Significant"
"ZNF532",0.0333072266570467,-0.851226008990821,0.138,0.167,1,"ZNF532","Not Significant"
"BORCS8",0.0334784685472728,-0.908673674007875,0.1,0.129,1,"BORCS8","Not Significant"
"KCTD13",0.0335346300891772,-0.95672967761237,0.076,0.103,1,"KCTD13","Not Significant"
"NCOA2",0.0335410384163529,-0.88613407027044,0.093,0.121,1,"NCOA2","Not Significant"
"BTG2",0.0338465934541936,-0.601379672022843,0.249,0.278,1,"BTG2","Not Significant"
"MRFAP1L1",0.0340104171248814,-0.464940080793097,0.315,0.328,1,"MRFAP1L1","Not Significant"
"ARHGEF9",0.0340444635163601,-0.542358695102902,0.244,0.27,1,"ARHGEF9","Not Significant"
"PPP3CB",0.0344262524138788,-0.521205150329597,0.271,0.29,1,"PPP3CB","Not Significant"
"COL4A3BP",0.0345075147818866,-0.698812465758334,0.158,0.189,1,"COL4A3BP","Not Significant"
"VARS",0.0346299574167815,-0.715131047761326,0.152,0.183,1,"VARS","Not Significant"
"FAM188A",0.0348997054343913,-1.11731026860297,0.076,0.103,1,"FAM188A","Not Significant"
"TSC22D3",0.0351559738273255,0.294247715479232,0.18,0.133,1,"TSC22D3","Not Significant"
"PPME1",0.0352098354866953,-0.652353106492491,0.205,0.233,1,"PPME1","Not Significant"
"CCNY",0.035434019496696,-0.778711080060347,0.165,0.193,1,"CCNY","Not Significant"
"PARD6A",0.0354682568476198,-0.911807957960497,0.107,0.135,1,"PARD6A","Not Significant"
"DUSP10",0.0355074481788198,0.351317993185394,0.147,0.107,1,"DUSP10","Not Significant"
"SEMA3A",0.0359597395742561,-0.833442286368614,0.075,0.103,1,"SEMA3A","Not Significant"
"RBFA",0.0359980574881728,-0.694445645588257,0.196,0.221,1,"RBFA","Not Significant"
"USP49",0.0361908240011939,-0.871240379549446,0.107,0.135,1,"USP49","Not Significant"
"PTPN1",0.0362991771612239,-0.770935750704683,0.156,0.185,1,"PTPN1","Not Significant"
"CAMK2G",0.0364010773803379,-0.606903022411011,0.262,0.278,1,"CAMK2G","Not Significant"
"MRGBP",0.0364439822050717,-0.642872849344392,0.236,0.258,1,"MRGBP","Not Significant"
"C16orf58",0.0373191421395298,0.33957804605576,0.11,0.076,1,"C16orf58","Not Significant"
"XRN2",0.0376257008502563,-0.27859177261026,0.648,0.594,1,"XRN2","Not Significant"
"ZNF85",0.0376543963276799,0.284362117605351,0.108,0.074,1,"ZNF85","Not Significant"
"UXS1",0.0376637161974581,-0.543236642199476,0.216,0.245,1,"UXS1","Not Significant"
"MAFB",0.0379882931237536,-0.706438436701409,0.106,0.137,1,"MAFB","Not Significant"
"MICU1",0.0382034677133748,-0.63433095402309,0.233,0.254,1,"MICU1","Not Significant"
"ACVR1B",0.0387951928355091,-0.846673034797601,0.128,0.157,1,"ACVR1B","Not Significant"
"ERICH1",0.0389806858911568,-0.410755793223968,0.293,0.314,1,"ERICH1","Not Significant"
"ANKZF1",0.0391421176033172,-0.686463105212251,0.154,0.183,1,"ANKZF1","Not Significant"
"EIF2A",0.0393234376719637,-0.429090210735259,0.39,0.388,1,"EIF2A","Not Significant"
"CREBBP",0.0396783082155374,-0.771102701559441,0.172,0.199,1,"CREBBP","Not Significant"
"KLF10",0.0397809300457293,-0.598647614577081,0.169,0.199,1,"KLF10","Not Significant"
"CCZ1",0.0401028426940767,-0.555704882291716,0.346,0.35,1,"CCZ1","Not Significant"
"PRKACB",0.0403491964808645,-0.880521448350814,0.118,0.145,1,"PRKACB","Not Significant"
"ZNF622",0.0412390088796798,-0.544054713278243,0.298,0.312,1,"ZNF622","Not Significant"
"LCMT1",0.0413681919699949,-0.405391138398878,0.378,0.386,1,"LCMT1","Not Significant"
"C5orf42",0.0416643889790432,0.302357348730454,0.153,0.113,1,"C5orf42","Not Significant"
"MED13",0.0417202529654772,-0.784853988870718,0.173,0.197,1,"MED13","Not Significant"
"MARCH7",0.0417612355867571,-0.383358847881725,0.402,0.41,1,"MARCH7","Not Significant"
"VPS72",0.0420026532861581,-0.327267679213891,0.474,0.461,1,"VPS72","Not Significant"
"ZC3H8",0.0427416001849411,-0.617310325712774,0.239,0.258,1,"ZC3H8","Not Significant"
"MGST2",0.0433678829980841,-0.847283991548254,0.089,0.117,1,"MGST2","Not Significant"
"BSDC1",0.0442718098591932,-0.339217562786895,0.381,0.394,1,"BSDC1","Not Significant"
"SF3B1",0.0443960155621088,-0.326920247712282,0.61,0.569,1,"SF3B1","Not Significant"
"ZNF300",0.0448588945171552,-0.595912196976983,0.092,0.121,1,"ZNF300","Not Significant"
"CACUL1",0.0450221855445846,-0.425675039757905,0.389,0.388,1,"CACUL1","Not Significant"
"SLC25A46",0.0451095973148982,0.297227193368171,0.151,0.111,1,"SLC25A46","Not Significant"
"CLTB",0.0460759023915663,-0.55563712681708,0.315,0.326,1,"CLTB","Not Significant"
"NIPBL",0.0467435989730346,-0.40534019284612,0.446,0.439,1,"NIPBL","Not Significant"
"INHBB",0.0467937311030086,-0.82565085944099,0.101,0.129,1,"INHBB","Not Significant"
"UBE2L6",0.0474035130212813,-0.437511519719739,0.403,0.398,1,"UBE2L6","Not Significant"
"EPS15L1",0.04811467709175,-0.684196750213213,0.198,0.221,1,"EPS15L1","Not Significant"
"CTXN1",0.0484934999232492,-0.492963423878702,0.318,0.328,1,"CTXN1","Not Significant"
"ARID3A",0.0493743000565514,-0.642233600349488,0.135,0.163,1,"ARID3A","Not Significant"
"ZNF222",0.0496418810196751,-0.795081664016456,0.085,0.111,1,"ZNF222","Not Significant"
"CTC-444N24.11",0.0507118278283469,-0.900653832769312,0.08,0.105,1,"CTC-444N24.11","Not Significant"
"CCNT2",0.0514725161677999,-0.717511036834943,0.173,0.199,1,"CCNT2","Not Significant"
"H1F0",0.052476693327929,0.372996990125639,0.124,0.089,1,"H1F0","Not Significant"
"LIN7B",0.0527681251936979,-0.889870712160382,0.076,0.101,1,"LIN7B","Not Significant"
"BLCAP",0.0528798039175195,-0.446301530705035,0.366,0.372,1,"BLCAP","Not Significant"
"MFN1",0.0529389116152099,0.347350417947655,0.11,0.078,1,"MFN1","Not Significant"
"MOSPD3",0.0529708843474353,-0.769400613962135,0.17,0.195,1,"MOSPD3","Not Significant"
"DYNC1LI2",0.053739836207597,-0.393487848810164,0.509,0.485,1,"DYNC1LI2","Not Significant"
"SIRT7",0.0541085333759926,-0.714302213240503,0.119,0.147,1,"SIRT7","Not Significant"
"TIFA",0.0549900906310616,-0.829166638231763,0.1,0.125,1,"TIFA","Not Significant"
"ARFGEF1",0.0551471655245826,-0.786805694192396,0.115,0.141,1,"ARFGEF1","Not Significant"
"PPP4R3A",0.0551641805779499,-0.407559022643375,0.356,0.364,1,"PPP4R3A","Not Significant"
"ATXN7L3B",0.0557043132033735,-0.480925900625383,0.416,0.4,1,"ATXN7L3B","Not Significant"
"PINK1",0.0560639143844362,-0.469177079445791,0.186,0.215,1,"PINK1","Not Significant"
"MAP4K5",0.0564226900284609,-0.692179216767638,0.226,0.245,1,"MAP4K5","Not Significant"
"CPTP",0.0566100828670133,-0.92890717499541,0.101,0.125,1,"CPTP","Not Significant"
"CNOT8",0.0572818928180848,-0.664354344095472,0.204,0.223,1,"CNOT8","Not Significant"
"EGLN1",0.0575877240354864,-0.606883436820257,0.222,0.243,1,"EGLN1","Not Significant"
"ASNS",0.0578884875134987,-0.413764171974441,0.285,0.306,1,"ASNS","Not Significant"
"RASGRP1",0.057973367657378,-1.07674398494052,0.078,0.101,1,"RASGRP1","Not Significant"
"TAF15",0.0594677537477442,-0.502347680101068,0.333,0.334,1,"TAF15","Not Significant"
"ZNF548",0.0596679373054419,-0.810134179693913,0.106,0.131,1,"ZNF548","Not Significant"
"TXLNG",0.059690411764321,-0.358139917777856,0.366,0.374,1,"TXLNG","Not Significant"
"PTDSS1",0.0603504667620615,-0.763442640091829,0.18,0.201,1,"PTDSS1","Not Significant"
"SNRNP27",0.0607758588062944,-0.302272674895474,0.437,0.435,1,"SNRNP27","Not Significant"
"TRMT6",0.0612921864970752,-0.762528028643233,0.144,0.169,1,"TRMT6","Not Significant"
"ZNF254",0.0616451440827679,-0.660985755593841,0.155,0.183,1,"ZNF254","Not Significant"
"SCAPER",0.0622026823750292,-0.538706762547775,0.265,0.28,1,"SCAPER","Not Significant"
"ITSN1",0.0628139189511654,-0.463559428514144,0.335,0.342,1,"ITSN1","Not Significant"
"PNPLA8",0.064331398213185,-0.367691200064458,0.327,0.34,1,"PNPLA8","Not Significant"
"ZNF286B",0.0645790712258078,-0.833266117548608,0.077,0.101,1,"ZNF286B","Not Significant"
"R3HDM4",0.0646628028409519,-0.723743318635294,0.116,0.141,1,"R3HDM4","Not Significant"
"ARMCX5",0.0650141363978165,-0.935802996259297,0.088,0.111,1,"ARMCX5","Not Significant"
"DCLK1",0.0652780783344614,-0.461819748806913,0.233,0.258,1,"DCLK1","Not Significant"
"ENDOG",0.0655945891970093,-0.749721859025039,0.154,0.177,1,"ENDOG","Not Significant"
"LUC7L",0.0658625787407717,-0.382409634688208,0.419,0.41,1,"LUC7L","Not Significant"
"MTHFD2L",0.0672628252571605,-0.324160964002767,0.183,0.133,1,"MTHFD2L","Not Significant"
"DVL3",0.06765515484909,-0.509999682270569,0.163,0.189,1,"DVL3","Not Significant"
"PRR36",0.0678110035867155,-0.899667363228194,0.107,0.131,1,"PRR36","Not Significant"
"TDP2",0.0679255915971375,-0.716951544801927,0.177,0.199,1,"TDP2","Not Significant"
"EHMT1",0.0679961897967836,-0.537253931033387,0.316,0.322,1,"EHMT1","Not Significant"
"MKNK2",0.0682102162320522,-0.66193144047879,0.142,0.167,1,"MKNK2","Not Significant"
"FBXL20",0.0685838084985754,-0.777127668368107,0.168,0.189,1,"FBXL20","Not Significant"
"KIF2A",0.0689060760679478,-0.440504243123067,0.349,0.354,1,"KIF2A","Not Significant"
"PTS",0.0698723723824734,-0.446892492606567,0.356,0.36,1,"PTS","Not Significant"
"BCOR",0.0703417554443321,-0.862860552676008,0.099,0.123,1,"BCOR","Not Significant"
"JAK1",0.0707174006528808,-0.689963750212126,0.258,0.27,1,"JAK1","Not Significant"
"CDK8",0.0707602020800534,-0.634672414314948,0.206,0.229,1,"CDK8","Not Significant"
"RRP1B",0.0715909158062375,-0.44424186226282,0.328,0.334,1,"RRP1B","Not Significant"
"SNAPC3",0.0723831286127961,-0.438358838166073,0.344,0.352,1,"SNAPC3","Not Significant"
"DCUN1D5",0.072547885891164,-0.342164324049297,0.461,0.433,1,"DCUN1D5","Not Significant"
"ZBTB7A",0.0726092450721075,0.251076582049776,0.152,0.115,1,"ZBTB7A","Not Significant"
"HARS",0.0729350160362752,-0.482288695088008,0.259,0.274,1,"HARS","Not Significant"
"PTPN2",0.0735339507020929,-0.600747127256236,0.191,0.211,1,"PTPN2","Not Significant"
"STAU2",0.0746852909413978,-0.650214858296672,0.228,0.241,1,"STAU2","Not Significant"
"CEP85L",0.0748562403806363,-0.589739235123816,0.214,0.235,1,"CEP85L","Not Significant"
"EIF4EBP1",0.0753928626661378,-0.275435134342457,0.471,0.461,1,"EIF4EBP1","Not Significant"
"IRF2BPL",0.0760279925272596,-0.493278940309104,0.283,0.298,1,"IRF2BPL","Not Significant"
"KIAA1586",0.0768552275405333,-0.695280348771301,0.196,0.213,1,"KIAA1586","Not Significant"
"TSHZ1",0.0774182748493497,-0.995288059631024,0.084,0.105,1,"TSHZ1","Not Significant"
"ZNF574",0.0793061814066154,-0.753114011456818,0.128,0.151,1,"ZNF574","Not Significant"
"NINL",0.0795562067798682,-0.496023358655537,0.123,0.149,1,"NINL","Not Significant"
"LINC00667",0.079868892575891,-0.74767143059425,0.191,0.209,1,"LINC00667","Not Significant"
"WIPI1",0.0810274322358539,-0.712674140381538,0.089,0.113,1,"WIPI1","Not Significant"
"RAD17",0.0824279305426652,-0.712259908015878,0.148,0.169,1,"RAD17","Not Significant"
"IQCE",0.0831934066356984,-0.718302944365075,0.149,0.171,1,"IQCE","Not Significant"
"ELMO2",0.0850944020808505,-0.777453700343262,0.113,0.135,1,"ELMO2","Not Significant"
"ZNF692",0.0854056449326806,-0.594583496774831,0.136,0.161,1,"ZNF692","Not Significant"
"CHD2",0.0867098951339253,-0.50194894475976,0.325,0.328,1,"CHD2","Not Significant"
"ULK2",0.0867788666074563,-0.946110211683391,0.083,0.105,1,"ULK2","Not Significant"
"NCOA4",0.0872863302622268,-0.555672832069941,0.237,0.252,1,"NCOA4","Not Significant"
"UBE2O",0.087726757731196,-0.561035682652425,0.142,0.165,1,"UBE2O","Not Significant"
"ICK",0.0898149637909625,-0.616776217437405,0.141,0.165,1,"ICK","Not Significant"
"TRIM13",0.0898344845390469,-0.33967470532114,0.393,0.384,1,"TRIM13","Not Significant"
"SETD2",0.0900162144590974,-0.742602378650014,0.254,0.258,1,"SETD2","Not Significant"
"CHD8",0.0902172872982331,-0.646409908840444,0.203,0.221,1,"CHD8","Not Significant"
"STX7",0.0911090860868846,-0.445177111675173,0.253,0.27,1,"STX7","Not Significant"
"ZNF84",0.0923168327032146,-0.48729165620801,0.295,0.3,1,"ZNF84","Not Significant"
"TIMM17B",0.0925676690042164,-0.434596340063041,0.399,0.382,1,"TIMM17B","Not Significant"
"TMEM106B",0.0930253061160888,-0.455856880410236,0.361,0.356,1,"TMEM106B","Not Significant"
"ZNF26",0.0934323736932643,-0.828494959551083,0.096,0.117,1,"ZNF26","Not Significant"
"NAP1L5",0.0951189173929484,-0.69110216778387,0.152,0.173,1,"NAP1L5","Not Significant"
"MAPK11",0.0952746036871977,-0.759279369185337,0.084,0.105,1,"MAPK11","Not Significant"
"PTGES2",0.0955214337820104,-0.790500230560454,0.152,0.171,1,"PTGES2","Not Significant"
"HOMER3",0.0958870983062882,-0.759431978495722,0.16,0.181,1,"HOMER3","Not Significant"
"RAB5C",0.097076032416263,-0.277153599352289,0.585,0.553,1,"RAB5C","Not Significant"
"TRIM11",0.0971142947291945,-0.669534973461857,0.144,0.167,1,"TRIM11","Not Significant"
"PPP1R10",0.0975444901137871,-0.290879328949683,0.461,0.439,1,"PPP1R10","Not Significant"
"SLC25A25",0.0975605813813909,-0.553736507971226,0.191,0.213,1,"SLC25A25","Not Significant"
"NGRN",0.0991676504532335,-0.689718297819018,0.093,0.115,1,"NGRN","Not Significant"
"ST6GALNAC5",0.0993836275063403,0.286734678568449,0.108,0.08,1,"ST6GALNAC5","Not Significant"
"EP300",0.101642650861804,-0.546411222939291,0.205,0.223,1,"EP300","Not Significant"
"SUPT4H1",0.102518514780213,-0.260356356831296,0.604,0.545,1,"SUPT4H1","Not Significant"
"R3HDM2",0.103249486798377,-0.410975982912121,0.318,0.324,1,"R3HDM2","Not Significant"
"TM2D3",0.103398206814102,-0.41983940609453,0.368,0.362,1,"TM2D3","Not Significant"
"CIC",0.103649151769999,-0.724154752169946,0.104,0.125,1,"CIC","Not Significant"
"C1orf61",0.10377126638883,0.281990399366022,0.887,0.954,1,"C1orf61","Not Significant"
"AKAP8",0.104420288337533,-0.558193050815364,0.19,0.209,1,"AKAP8","Not Significant"
"PRKAR2A",0.104738164081146,-0.502117839924238,0.266,0.278,1,"PRKAR2A","Not Significant"
"VAT1",0.105404796693669,-0.572129619461893,0.201,0.217,1,"VAT1","Not Significant"
"SYNRG",0.105420126928163,-0.446092690907484,0.237,0.256,1,"SYNRG","Not Significant"
"STRIP1",0.105917028401701,-0.793124923416511,0.181,0.195,1,"STRIP1","Not Significant"
"RALGPS1",0.10600118762927,-0.756944934480196,0.08,0.101,1,"RALGPS1","Not Significant"
"BLOC1S2",0.107124379373641,-0.383012405132073,0.464,0.427,1,"BLOC1S2","Not Significant"
"KLHDC8A",0.107194724051626,-0.267007787592921,0.296,0.312,1,"KLHDC8A","Not Significant"
"TSSC4",0.10781358241424,-0.608406243916863,0.293,0.294,1,"TSSC4","Not Significant"
"ATP6V1E1",0.10860635093227,-0.432696968317766,0.312,0.314,1,"ATP6V1E1","Not Significant"
"C9orf78",0.109011484428989,-0.387011970780463,0.404,0.4,1,"C9orf78","Not Significant"
"BTN2A1",0.109683790487666,-0.602371570958634,0.123,0.145,1,"BTN2A1","Not Significant"
"ZNF408",0.10990510947696,-0.843212366313467,0.087,0.107,1,"ZNF408","Not Significant"
"SDHAF1",0.110028748189378,-0.290520418832316,0.159,0.119,1,"SDHAF1","Not Significant"
"SOX12",0.110491943333703,-0.482193527448346,0.174,0.195,1,"SOX12","Not Significant"
"SKIL",0.110642300867406,-0.546569828332146,0.265,0.276,1,"SKIL","Not Significant"
"NUP93",0.111156569847359,-0.625548604675832,0.344,0.332,1,"NUP93","Not Significant"
"MICAL3",0.112038684759039,-0.79812011865633,0.086,0.107,1,"MICAL3","Not Significant"
"FLOT1",0.112500354518278,-0.420379931706449,0.419,0.404,1,"FLOT1","Not Significant"
"KIAA2026",0.11261001982995,-0.509410825915553,0.307,0.308,1,"KIAA2026","Not Significant"
"DAPK1",0.112807067340579,-0.619503145886946,0.093,0.113,1,"DAPK1","Not Significant"
"DYNLL2",0.112929689455478,-0.423926529230886,0.279,0.288,1,"DYNLL2","Not Significant"
"ZUFSP",0.114258076818528,-0.736217041252269,0.124,0.143,1,"ZUFSP","Not Significant"
"FEM1A",0.114515661596523,-0.742904716374649,0.104,0.123,1,"FEM1A","Not Significant"
"MIB1",0.115228545689289,-0.42818226164515,0.247,0.26,1,"MIB1","Not Significant"
"ARPC4",0.116876857015134,-0.498257561850099,0.358,0.35,1,"ARPC4","Not Significant"
"HEXDC",0.11702749510646,-0.695047092728543,0.089,0.109,1,"HEXDC","Not Significant"
"ZNF362",0.117752237531093,-0.890028315184348,0.086,0.105,1,"ZNF362","Not Significant"
"PIAS4",0.118125287793898,-0.642014944353825,0.185,0.201,1,"PIAS4","Not Significant"
"ZNF814",0.118869429929179,-0.631444423653962,0.157,0.175,1,"ZNF814","Not Significant"
"ABR",0.119383557828267,-0.90617765687945,0.082,0.101,1,"ABR","Not Significant"
"ZNF467",0.120588922357951,-0.853623343610134,0.125,0.143,1,"ZNF467","Not Significant"
"VIPAS39",0.121048849323896,-0.583657420941985,0.106,0.127,1,"VIPAS39","Not Significant"
"FBRS",0.121419432602901,-0.664409379499227,0.087,0.107,1,"FBRS","Not Significant"
"BCL10",0.121473984938114,-0.604618785543873,0.15,0.169,1,"BCL10","Not Significant"
"GIGYF2",0.12167597880378,-0.451917605542957,0.3,0.302,1,"GIGYF2","Not Significant"
"SRP19",0.121681785884631,-0.353642335185418,0.475,0.441,1,"SRP19","Not Significant"
"PPP1R2",0.122134292598884,-0.361672483642106,0.398,0.386,1,"PPP1R2","Not Significant"
"UCHL3",0.122700335278206,-0.715679844541643,0.195,0.209,1,"UCHL3","Not Significant"
"PDPK1",0.124774434657123,-0.491246722052713,0.21,0.225,1,"PDPK1","Not Significant"
"USP33",0.127154846622129,-0.642058133098667,0.263,0.268,1,"USP33","Not Significant"
"NOC2L",0.12734888486763,-0.431206689993201,0.293,0.3,1,"NOC2L","Not Significant"
"YTHDF3",0.127558835206021,-0.59228945156531,0.125,0.145,1,"YTHDF3","Not Significant"
"C12orf49",0.128224839623072,-0.480955974384397,0.223,0.239,1,"C12orf49","Not Significant"
"OSER1",0.128257410671523,-0.389589660929895,0.37,0.362,1,"OSER1","Not Significant"
"CDK19",0.129037659653826,-0.552780030164432,0.193,0.211,1,"CDK19","Not Significant"
"ATP13A2",0.129927660313958,-0.611407178358444,0.144,0.163,1,"ATP13A2","Not Significant"
"TBL1XR1",0.131605423180387,-0.459082937584168,0.43,0.402,1,"TBL1XR1","Not Significant"
"ZHX1",0.132035929596305,-0.498226402870518,0.193,0.211,1,"ZHX1","Not Significant"
"RAB10",0.133209800652513,-0.294302478038467,0.493,0.457,1,"RAB10","Not Significant"
"UGCG",0.134913104783524,-0.612357040511438,0.223,0.233,1,"UGCG","Not Significant"
"POGK",0.135076459474348,-0.679967494608257,0.156,0.173,1,"POGK","Not Significant"
"HECTD1",0.136699257451866,-0.436840729895495,0.314,0.314,1,"HECTD1","Not Significant"
"TMEM33",0.136709899736072,-0.521851757620295,0.239,0.254,1,"TMEM33","Not Significant"
"ST3GAL5",0.13677646992333,-0.87421166188888,0.107,0.125,1,"ST3GAL5","Not Significant"
"PRCC",0.138066820049764,-0.408933127051181,0.348,0.338,1,"PRCC","Not Significant"
"TECPR1",0.138400652173161,-0.813643641314236,0.096,0.115,1,"TECPR1","Not Significant"
"ATP11A",0.13860512134784,-0.66346115883989,0.104,0.123,1,"ATP11A","Not Significant"
"ZBTB22",0.141023442962271,-0.72526704643803,0.094,0.113,1,"ZBTB22","Not Significant"
"TCF3",0.141340370507976,-0.531324367719796,0.254,0.26,1,"TCF3","Not Significant"
"SOS1",0.14145420951381,-0.752866888102967,0.118,0.135,1,"SOS1","Not Significant"
"JUND",0.14227227873703,-0.466898202509964,0.345,0.342,1,"JUND","Not Significant"
"RASA1",0.142365152812274,-0.651413049303307,0.112,0.131,1,"RASA1","Not Significant"
"TRIB2",0.142988341795782,-0.340407315391382,0.211,0.229,1,"TRIB2","Not Significant"
"SHTN1",0.143468556575202,-0.612922349232389,0.128,0.149,1,"SHTN1","Not Significant"
"NIP7",0.143844488060914,-0.614850312068205,0.179,0.195,1,"NIP7","Not Significant"
"CCAR1",0.147061443968906,-0.290907083791939,0.552,0.519,1,"CCAR1","Not Significant"
"OGT",0.148129773061457,0.318117281988093,0.105,0.082,1,"OGT","Not Significant"
"LRP1",0.14929141031863,-0.58963606298086,0.197,0.209,1,"LRP1","Not Significant"
"VHL",0.149922288287277,-0.549654132964281,0.205,0.217,1,"VHL","Not Significant"
"GPR82",0.150406744118526,-0.402548414329581,0.223,0.241,1,"GPR82","Not Significant"
"EXOC4",0.15092370988374,-0.741539671404781,0.138,0.155,1,"EXOC4","Not Significant"
